BossId,BossType,Name,Photo,Image,Class,LevelShow,Level,Stars,LiveTime,PreBoss,NFTEquips,NFTEquipsLevel,EnergyCost,BaseHP,BaseAtk,BaseAtkGap,HPAddRate,ATKAddRate,ATKSpeedAddRate,CriRate,CriDmgRate,HitRate,DodgeRate,DmgAddRate,DmgReduceRate,AtkBuffRate,DefenseBuffRate,WinDmgRate,FirstWinAwards,Awards,FinderAwards,KillerAwards,DmgAwards,DmgAwardsCOE1,DmgAwardsCOE2,ManaAwards,BuffCardRandPool
int,int,string,string,string,int,string,int,int,int,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,string,string,string,string,string,int,int,string,int
BossId,Boss类型0讨伐1NFT,Boss名字,Boss图片地址,Boss图片,系列,展示等级,等级,星级,存活时间秒,前置boss,挑战需要装备的NFT武器(id1;id2;id3),挑战需要装备的NFT武器总等级,体力消耗,基础HP,基础攻击,基础攻击间隔秒,HP加成比例(万分位),攻击加成比例(万分位),攻击速度加成比例(万分位),暴击率(万分位),暴击伤害(万分位),命中率(万分位),闪避率(万分位),增害比例(万分位),减伤比例(万分位),攻击buff(万分位),减伤buff(万分位),胜利伤害比例(万分位),首通奖励列表(格式 物品id1:数量;物品id2:数量2 例如 1:80;2:100),奖励列表(格式 物品id1:数量下限1|数量上限1;物品id2:数量下限2|数量上限2 例如 1:80|100;2:80|100),发现者奖励列表(格式 物品id1:数量1;物品id2:数量2 例如 1:80;2:80),击杀者奖励列表(格式 物品id1:数量1;物品id2:数量2 例如 1:80;2:80),参与者奖励列表(格式 物品id1:数量1;物品id2:数量2 例如 1:80;2:80),参与者奖励计算参数1(万分位),参与者奖励计算参数2(万分位),玛娜结晶奖励其中一部分会进入PVP奖池(格式 总数量:进入PVP奖池的数量),buff卡随机池
10001,0,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir1.jpg,1001,0,1-1,4,4,,,,,10,500,50,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,10:70,10:24|27,,,,,,,1
20034,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,12-1,114,114,9000,,,,,46390,4639,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:890,10:445,10:4452,4500,500,,
20035,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,12-2,117,117,9000,,,,,51870,5187,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:1019,10:510,10:5096,4500,500,,
20036,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,12-3,120,120,9000,,,,,58000,5800,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:1148,10:574,10:5740,4500,500,,
20037,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,13-1,124,124,9000,,,,,64860,6486,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:1277,10:638,10:6384,4500,500,,
20038,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,13-2,127,127,9000,,,,,72530,7253,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:1462,10:731,10:7308,4500,500,,
20039,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,13-3,130,130,9000,,,,,81100,8110,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:1646,10:823,10:8232,4500,500,,
20040,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,14-1,134,134,9000,,,,,90690,9069,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:1831,10:916,10:9156,4500,500,,
20041,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,14-2,137,137,9000,,,,,101420,10142,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:2096,10:1048,10:10479,4500,500,,
20042,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,14-3,140,140,9000,,,,,113430,11343,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:2361,10:1181,10:11805,4500,500,,
20043,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,15-1,144,144,9000,,,,,126850,12685,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:2626,10:1313,10:13128,4500,500,,
20044,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,15-2,147,147,9000,,,,,141850,14185,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:3006,10:1503,10:15029,4500,500,,
20045,2,BOSS_NAME_10001,https://mirror-realms.io/mor_boss/mimir2.jpg,1002,0,15-3,150,150,9000,,,,,158600,15860,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,10:3385,10:1693,10:16926,4500,500,,
21001,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,1-1,4,4,9000,,,,,1110,111,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:17,11:8,11:84,4500,500,,
21002,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,1-2,7,7,9000,,,,,1250,125,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:19,11:9,11:94,4500,500,,
21003,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,1-3,10,10,9000,,,,,1450,145,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:21,11:11,11:105,4500,500,,
21004,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,2-1,14,14,9000,,,,,2070,207,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:24,11:12,11:119,4500,500,,
21005,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,2-2,17,17,9000,,,,,2680,268,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:27,11:14,11:136,4500,500,,
21006,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,2-3,20,20,9000,,,,,3330,333,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:31,11:15,11:154,4500,500,,
21007,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,3-1,24,24,9000,,,,,4240,424,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:34,11:17,11:171,4500,500,,
21008,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,3-2,27,27,9000,,,,,5160,516,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:39,11:20,11:196,4500,500,,
21009,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,3-3,30,30,9000,,,,,6100,610,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:44,11:22,11:220,4500,500,,
21010,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,4-1,34,34,9000,,,,,7400,740,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:50,11:25,11:248,4500,500,,
21011,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,4-2,37,37,9000,,,,,8720,872,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:57,11:28,11:283,4500,500,,
21012,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,4-3,40,40,9000,,,,,10060,1006,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:64,11:32,11:318,4500,500,,
21013,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,5-1,44,44,9000,,,,,11910,1191,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:71,11:35,11:353,4500,500,,
21014,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,5-2,47,47,9000,,,,,13790,1379,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:81,11:41,11:406,4500,500,,
21015,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,5-3,50,50,9000,,,,,15710,1571,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:92,11:46,11:458,4500,500,,
21016,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,6-1,54,54,9000,,,,,18420,1842,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:102,11:51,11:511,4500,500,,
21017,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,6-2,57,57,9000,,,,,21170,2117,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:117,11:58,11:584,4500,500,,
21018,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,6-3,60,60,9000,,,,,23970,2397,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:132,11:66,11:658,4500,500,,
21019,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,7-1,64,64,9000,,,,,27860,2786,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:146,11:73,11:731,4500,500,,
21020,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,7-2,67,67,9000,,,,,31810,3181,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:168,11:84,11:840,4500,500,,
21021,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,7-3,70,70,9000,,,,,35820,3582,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:189,11:95,11:945,4500,500,,
21022,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,8-1,74,74,9000,,,,,41360,4136,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:210,11:105,11:1050,4500,500,,
21023,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,8-2,77,77,9000,,,,,47000,4700,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:241,11:120,11:1204,4500,500,,
21024,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,8-3,80,80,9000,,,,,52700,5270,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:271,11:135,11:1354,4500,500,,
21025,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,9-1,84,84,9000,,,,,60700,6070,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:302,11:151,11:1508,4500,500,,
21026,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,9-2,87,87,9000,,,,,68820,6882,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:345,11:173,11:1725,4500,500,,
21027,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,9-3,90,90,9000,,,,,77050,7705,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:389,11:195,11:1946,4500,500,,
21028,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,10-1,94,94,9000,,,,,88520,8852,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:433,11:216,11:2163,4500,500,,
21029,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,10-2,97,97,9000,,,,,100170,10017,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:496,11:248,11:2478,4500,500,,
21030,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,10-3,100,100,9000,,,,,112000,11200,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:558,11:279,11:2789,4500,500,,
21031,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,11-1,104,104,9000,,,,,128370,12837,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:621,11:310,11:3104,4500,500,,
21032,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,11-2,107,107,9000,,,,,144960,14496,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:710,11:355,11:3552,4500,500,,
21033,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,11-3,110,110,9000,,,,,161800,16180,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:800,11:400,11:4000,4500,500,,
21034,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,12-1,114,114,9000,,,,,185160,18516,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:890,11:445,11:4452,4500,500,,
21035,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,12-2,117,117,9000,,,,,208840,20884,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:1019,11:510,11:5096,4500,500,,
21036,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,12-3,120,120,9000,,,,,232860,23286,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:1148,11:574,11:5740,4500,500,,
21037,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,13-1,124,124,9000,,,,,266200,26620,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:1277,11:638,11:6384,4500,500,,
21038,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,13-2,127,127,9000,,,,,300010,30001,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:1462,11:731,11:7308,4500,500,,
21039,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,13-3,130,130,9000,,,,,334290,33429,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:1646,11:823,11:8232,4500,500,,
21040,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,14-1,134,134,9000,,,,,381960,38196,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:1831,11:916,11:9156,4500,500,,
21041,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,14-2,137,137,9000,,,,,430260,43026,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:2096,11:1048,11:10479,4500,500,,
21042,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,14-3,140,140,9000,,,,,479230,47923,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:2361,11:1181,11:11805,4500,500,,
21043,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,15-1,144,144,9000,,,,,523230,52323,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:2626,11:1313,11:13128,4500,500,,
21044,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,15-2,147,147,9000,,,,,567800,56780,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:3006,11:1503,11:15029,4500,500,,
21045,2,BOSS_NAME_11001,https://mirror-realms.io/mor_boss/meni2.jpg,1102,1,15-3,150,150,9000,,,,,612920,61292,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,11:3385,11:1693,11:16926,4500,500,,
22001,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,1-1,4,4,9000,,,,,1110,111,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:17,12:8,12:84,4500,500,,
22002,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,1-2,7,7,9000,,,,,1250,125,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:19,12:9,12:94,4500,500,,
22003,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,1-3,10,10,9000,,,,,1450,145,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:21,12:11,12:105,4500,500,,
22004,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,2-1,14,14,9000,,,,,2070,207,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:24,12:12,12:119,4500,500,,
22005,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,2-2,17,17,9000,,,,,2680,268,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:27,12:14,12:136,4500,500,,
22006,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,2-3,20,20,9000,,,,,3330,333,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:31,12:15,12:154,4500,500,,
22007,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,3-1,24,24,9000,,,,,4240,424,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:34,12:17,12:171,4500,500,,
22008,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,3-2,27,27,9000,,,,,5160,516,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:39,12:20,12:196,4500,500,,
22009,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,3-3,30,30,9000,,,,,6100,610,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:44,12:22,12:220,4500,500,,
22010,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,4-1,34,34,9000,,,,,7400,740,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:50,12:25,12:248,4500,500,,
22011,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,4-2,37,37,9000,,,,,8720,872,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:57,12:28,12:283,4500,500,,
22012,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,4-3,40,40,9000,,,,,10060,1006,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:64,12:32,12:318,4500,500,,
22013,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,5-1,44,44,9000,,,,,11910,1191,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:71,12:35,12:353,4500,500,,
22014,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,5-2,47,47,9000,,,,,13790,1379,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:81,12:41,12:406,4500,500,,
22015,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,5-3,50,50,9000,,,,,15710,1571,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:92,12:46,12:458,4500,500,,
22016,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,6-1,54,54,9000,,,,,18420,1842,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:102,12:51,12:511,4500,500,,
22017,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,6-2,57,57,9000,,,,,21170,2117,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:117,12:58,12:584,4500,500,,
22018,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,6-3,60,60,9000,,,,,23970,2397,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:132,12:66,12:658,4500,500,,
22019,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,7-1,64,64,9000,,,,,27860,2786,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:146,12:73,12:731,4500,500,,
22020,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,7-2,67,67,9000,,,,,31810,3181,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:168,12:84,12:840,4500,500,,
22021,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,7-3,70,70,9000,,,,,35820,3582,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:189,12:95,12:945,4500,500,,
22022,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,8-1,74,74,9000,,,,,41360,4136,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:210,12:105,12:1050,4500,500,,
22023,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,8-2,77,77,9000,,,,,47000,4700,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:241,12:120,12:1204,4500,500,,
22024,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,8-3,80,80,9000,,,,,52700,5270,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:271,12:135,12:1354,4500,500,,
22025,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,9-1,84,84,9000,,,,,60700,6070,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:302,12:151,12:1508,4500,500,,
22026,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,9-2,87,87,9000,,,,,68820,6882,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:345,12:173,12:1725,4500,500,,
22027,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,9-3,90,90,9000,,,,,77050,7705,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:389,12:195,12:1946,4500,500,,
22028,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,10-1,94,94,9000,,,,,88520,8852,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:433,12:216,12:2163,4500,500,,
22029,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,10-2,97,97,9000,,,,,100170,10017,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:496,12:248,12:2478,4500,500,,
22030,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,10-3,100,100,9000,,,,,112000,11200,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:558,12:279,12:2789,4500,500,,
22031,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,11-1,104,104,9000,,,,,128370,12837,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:621,12:310,12:3104,4500,500,,
22032,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,11-2,107,107,9000,,,,,144960,14496,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:710,12:355,12:3552,4500,500,,
22033,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,11-3,110,110,9000,,,,,161800,16180,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:800,12:400,12:4000,4500,500,,
22034,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,12-1,114,114,9000,,,,,185160,18516,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:890,12:445,12:4452,4500,500,,
22035,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,12-2,117,117,9000,,,,,208840,20884,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:1019,12:510,12:5096,4500,500,,
22036,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,12-3,120,120,9000,,,,,232860,23286,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:1148,12:574,12:5740,4500,500,,
22037,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,13-1,124,124,9000,,,,,266200,26620,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:1277,12:638,12:6384,4500,500,,
22038,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,13-2,127,127,9000,,,,,300010,30001,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:1462,12:731,12:7308,4500,500,,
22039,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,13-3,130,130,9000,,,,,334290,33429,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:1646,12:823,12:8232,4500,500,,
22040,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,14-1,134,134,9000,,,,,381960,38196,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:1831,12:916,12:9156,4500,500,,
22041,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,14-2,137,137,9000,,,,,430260,43026,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:2096,12:1048,12:10479,4500,500,,
22042,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,14-3,140,140,9000,,,,,479230,47923,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:2361,12:1181,12:11805,4500,500,,
22043,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,15-1,144,144,9000,,,,,523230,52323,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:2626,12:1313,12:13128,4500,500,,
22044,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,15-2,147,147,9000,,,,,567800,56780,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:3006,12:1503,12:15029,4500,500,,
22045,2,BOSS_NAME_12001,https://mirror-realms.io/mor_boss/Hil2.jpg,1202,2,15-3,150,150,9000,,,,,612920,61292,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,12:3385,12:1693,12:16926,4500,500,,
23001,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,1-1,4,4,9000,,,,,1110,111,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:17,13:8,13:84,4500,500,,
23002,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,1-2,7,7,9000,,,,,1250,125,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:19,13:9,13:94,4500,500,,
23003,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,1-3,10,10,9000,,,,,1450,145,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:21,13:11,13:105,4500,500,,
23004,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,2-1,14,14,9000,,,,,2070,207,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:24,13:12,13:119,4500,500,,
23005,2,BOSS_NAME_13001,https://mirror-realms.io/mor_boss/vera2.jpg,1302,3,2-2,17,17,9000,,,,,2680,268,9,0,0,0,1000,10000,8000,0,0,0,0,0,8000,,,13:27,13:14,13:136,4500,500,,
